full_name;type;alpha;seed;value;feasible
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;73;12454.49;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;73;10396.04;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;80;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;80;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;80;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;80;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;80;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;80;1084.2;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;80;1416.31;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;80;1167.51;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;80;7524.07;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;80;8145.39;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;80;7572.76;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;80;7976.17;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;80;10173.16;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;80;10420.48;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;80;12184.77;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;80;10406.49;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;87;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;87;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;87;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;87;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;87;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;87;1087.05;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;87;1415.74;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;87;1170.81;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;87;7808.03;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;87;7911.01;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;87;7438.82;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;87;7956.49;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;87;9921.03;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;87;10404.75;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;87;12354.32;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;87;10384.18;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;24;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;24;719.78;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;24;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;24;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;24;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;24;1093.31;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;24;1416.13;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;24;1198.41;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;24;7585.01;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;24;8149.98;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;24;7417.17;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;24;7998.27;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;24;10161.8;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;24;10406.38;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;24;12261.78;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;24;10764.57;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;31;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;31;711.53;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;31;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;31;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;31;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;31;1093.27;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;31;1417.55;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;31;1196.68;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;31;7805.77;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;31;8137.83;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;31;7559.71;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;31;8033.33;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;31;10095.88;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;31;9682.01;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;31;12341.17;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;31;10515.25;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;38;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;38;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;38;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;38;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;38;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;38;1107.28;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;38;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;38;1191.07;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;38;7845.98;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;38;7990.15;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;38;7318.57;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;38;7956.52;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;38;10168.53;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;38;10768.77;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;38;12372.73;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;38;10685.3;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;45;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;45;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;45;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;45;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;45;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;45;1094.69;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;45;1418.71;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;45;1196.68;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;45;7725.95;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;45;7986.87;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;45;7488.57;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;45;7915.51;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;45;9988.29;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;45;10779.81;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;45;12422.37;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;45;10772.86;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;52;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;52;711.53;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;52;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;52;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;52;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;52;1091.81;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;52;1416.13;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;52;1198.51;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;52;7526.88;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;52;8146.98;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;52;7414.83;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;52;7931.47;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;52;10129.84;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;52;10792.65;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;52;12593.15;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;52;10633.79;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;59;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;59;711.53;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;59;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;59;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;59;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;59;1087.93;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;59;1425.98;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;59;1200;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;59;7892.53;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;59;8011.05;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;59;7457.94;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;59;7993.16;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;59;10065.39;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;59;10493.63;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;59;12254.51;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;59;10722.08;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;66;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;66;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;66;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;66;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;66;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;66;1089.49;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;66;1422.71;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;66;1196.49;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;66;7770.8;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;66;8236.08;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;66;7469.82;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;66;7990.45;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;66;10089.04;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;66;10730.6;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;66;12566.96;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;66;10749.21;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;73;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;73;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;73;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;73;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;73;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;73;1077.52;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;73;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;73;1172.52;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;73;7786.11;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;73;8122.21;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;73;7480.32;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;73;7885.49;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;73;9961.23;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;73;10673.68;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;73;12343.36;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;73;10719.65;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;80;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;80;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;80;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;80;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;80;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;80;1089.21;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;80;1412.38;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;80;1203.61;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;80;7883.08;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;80;8049.23;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;80;7442.24;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;80;7938.13;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;80;9858.62;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;80;10695.57;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;80;12278.34;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;80;10732.23;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.1;87;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.1;87;711.29;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.1;87;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.1;87;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.1;87;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.1;87;1100.09;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.1;87;1415.74;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.1;87;1198.22;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.1;87;7704.42;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.1;87;8126.15;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.1;87;7531.31;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.1;87;7982.65;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.1;87;10151.9;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.1;87;10648.12;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.1;87;12103.44;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.1;87;10748.29;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;24;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;24;719.78;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;24;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;24;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;24;1010.61;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;24;1094.29;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;24;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;24;1210.09;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;24;7768.91;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;24;8273.03;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;24;7451.2;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;24;8045.29;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;24;9900.81;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;24;10711.16;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;24;12440.74;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;24;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;31;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;31;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;31;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;31;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;31;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;31;1112.17;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;31;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;31;1198.32;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;31;7667.66;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;31;8411.99;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;31;7483.31;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;31;8084.91;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;31;10196.87;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;31;10703.93;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;31;12681.5;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;31;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;38;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;38;711.29;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;38;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;38;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;38;1010.35;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;38;1111.8;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;38;1416.13;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;38;1196.68;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;38;7893.82;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;38;8094.71;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;38;7561.68;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;38;8042.08;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;38;10281.55;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;38;10735.95;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;38;12501.63;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;38;10668.24;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;45;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;45;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;45;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;45;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;45;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;45;1099.55;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;45;1422.7;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;45;1200.99;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;45;7867.06;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;45;8217.69;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;45;7581.39;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;45;7924.28;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;45;10158.46;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;45;10649.05;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;45;12152.46;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;45;10721.18;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;52;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;52;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;52;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;52;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;52;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;52;1095.5;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;52;1414.11;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;52;1194.01;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;52;7814.89;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;52;8222.17;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;52;7510.9;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;52;7931.47;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;52;10040.53;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;52;10835.59;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;52;12233.09;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;52;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;59;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;59;719.78;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;59;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;59;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;59;1010.61;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;59;1110.91;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;59;1417.83;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;59;1206.48;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;59;7847.57;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;59;8030.9;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;59;7582;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;59;8043.28;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;59;10016.27;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;59;10754.1;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;59;12119.97;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;59;10705.5;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;66;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;66;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;66;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;66;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;66;1008.76;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;66;1117.08;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;66;1416.13;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;66;1200.99;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;66;7930.23;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;66;8383.62;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;66;7470.59;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;66;7928.81;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;66;10046.26;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;66;10651.55;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;66;12302.61;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;66;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;73;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;73;711.53;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;73;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;73;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;73;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;73;1101.06;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;73;1416.45;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;73;1213.28;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;73;7673.02;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;73;8202.95;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;73;7604.5;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;73;8132.53;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;73;9999.42;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;73;10927.87;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;73;12564.14;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;73;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;80;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;80;711.53;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;80;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;80;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;80;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;80;1124.38;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;80;1416.31;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;80;1211.24;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;80;7916.79;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;80;8019.02;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;80;7525.38;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;80;8004.52;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;80;10272.31;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.15;80;10728.73;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.15;80;12623.83;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.15;80;10775.82;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.15;87;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.15;87;711.53;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.15;87;1010.71;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.15;87;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.15;87;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.15;87;1068.94;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.15;87;1415.74;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.15;87;1210.79;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.15;87;7855.64;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.15;87;8155.74;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.15;87;7335.38;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.15;87;7926.92;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.15;87;10038.11;TRUE
