full_name;type;alpha;seed;value;feasible
lr110_t1_12R_12V_02I_04M;t1;0.15;136;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.15;136;873.75;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.15;136;833.87;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.15;136;901.98;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.15;136;3855.01;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.15;136;6575.52;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.15;136;3315.53;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.15;136;6205.4;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.15;136;6569.28;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.15;136;10709.86;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.15;136;7026.29;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.15;136;7596.83;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.15;143;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.15;143;563.36;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.15;143;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.15;143;622.59;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.15;143;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.15;143;879.81;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.15;143;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.15;143;883.62;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.15;143;3922.79;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.15;143;6523.71;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.15;143;3307.2;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.15;143;6119.34;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.15;143;6790.95;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.15;143;10674.51;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.15;143;7196.39;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.15;143;7684.53;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.15;150;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.15;150;559.71;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.15;150;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.15;150;621.6;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.15;150;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.15;150;877.84;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.15;150;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.15;150;880.51;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.15;150;3973.9;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.15;150;6450.32;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.15;150;3340.6;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.15;150;6223.94;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.15;150;6645.75;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.15;150;11040.62;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.15;150;7142.17;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.15;150;7478.71;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.15;157;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.15;157;560.02;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.15;157;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.15;157;624.21;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.15;157;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.15;157;880.47;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.15;157;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.15;157;864.17;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.15;157;3913.44;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.15;157;6349.88;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.15;157;3453.62;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.15;157;6139.03;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.15;157;6633.53;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.15;157;10865.33;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.15;157;7316.83;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.15;157;7641.64;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.2;94;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.2;94;556.95;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.2;94;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.2;94;621.9;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.2;94;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.2;94;877.92;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.2;94;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.2;94;923.59;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.2;94;3962.21;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.2;94;6438.84;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.2;94;3424.28;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.2;94;6227.8;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.2;94;6710.16;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.2;94;10855.89;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.2;94;6776.34;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.2;94;7684.53;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.2;101;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.2;101;554.18;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.2;101;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.2;101;625.8;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.2;101;972.96;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.2;101;893.67;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.2;101;833.87;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.2;101;896.29;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.2;101;3827.53;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.2;101;6551.54;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.2;101;3325.75;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.2;101;6118.44;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.2;101;6423.79;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.2;101;10966.27;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.2;101;7142.17;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.2;101;7636.02;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.2;108;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.2;108;554.29;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.2;108;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.2;108;618.37;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.2;108;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.2;108;870.68;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.2;108;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.2;108;894.89;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.2;108;3919.73;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.2;108;6392.87;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.2;108;3440.63;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.2;108;6004.08;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.2;108;6674.66;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.2;108;11158.7;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.2;108;7135.6;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.2;108;7684.53;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.2;115;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.2;115;559.3;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.2;115;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.2;115;623.84;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.2;115;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.2;115;877.2;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.2;115;833.87;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.2;115;895.73;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.2;115;3963.17;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.2;115;6384.42;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.2;115;3370.03;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.2;115;6074.68;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.2;115;6655.77;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.2;115;11056.58;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.2;115;6959.66;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.2;115;7111.23;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.2;122;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.2;122;555.13;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.2;122;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.2;122;621.53;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.2;122;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.2;122;893.63;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.2;122;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.2;122;885.15;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.2;122;3985.96;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.2;122;6502.76;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.2;122;3379.83;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.2;122;6159.07;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.2;122;6796.53;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.2;122;11177.51;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.2;122;7078.89;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.2;122;7513.98;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.2;129;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.2;129;564.09;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.2;129;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.2;129;624.95;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.2;129;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.2;129;874.71;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.2;129;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.2;129;906.91;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.2;129;3900.29;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.2;129;6285.34;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.2;129;3431.41;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.2;129;6199.05;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.2;129;6694.4;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.2;129;10990.54;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.2;129;7024.05;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.2;129;7684.53;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.2;136;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.2;136;554.87;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.2;136;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.2;136;623.29;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.2;136;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.2;136;880.97;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.2;136;833.87;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.2;136;901.98;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.2;136;3967.77;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.2;136;6713.7;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.2;136;3318.69;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.2;136;6388.45;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.2;136;6779.36;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.2;136;10896.3;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.2;136;7072.35;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.2;136;7684.53;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.2;143;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.2;143;556.77;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.2;143;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.2;143;622.13;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.2;143;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.2;143;871.41;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.2;143;833.87;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.2;143;855.22;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.2;143;3987.82;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.2;143;6243.61;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.2;143;3326.77;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.2;143;6119.34;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.2;143;6677.41;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.2;143;10434.48;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.2;143;7076.68;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.2;143;7475.98;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.2;150;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.2;150;556.6;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.2;150;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.2;150;625.43;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.2;150;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.2;150;878.54;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.2;150;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.2;150;868.33;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.2;150;3914.3;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.2;150;6590.37;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.2;150;3404.95;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.2;150;6223.94;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.2;150;6840.26;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.2;150;11140.47;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.2;150;7208.61;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.2;150;7684.53;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.2;157;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.2;157;554.22;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.2;157;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.2;157;621.91;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.2;157;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.2;157;876.2;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.2;157;834.52;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.2;157;886.75;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.2;157;3965.34;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.2;157;6548.66;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.2;157;3409.14;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.2;157;6153.27;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.2;157;6729.73;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.2;157;11054.48;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.2;157;7061.94;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.2;157;7528.02;TRUE
lr109_t1_08R_08V_02I_03M;t1;0.05;24;533.17;TRUE
lr209_t2_08R_08V_02I_03M;t2;0.05;24;565.91;TRUE
lr110_t1_08R_08V_04I_03M;t1;0.05;24;672.2;TRUE
lr209_t2_08R_08V_04I_03M;t2;0.05;24;626.42;TRUE
lr109_t1_12R_12V_02I_03M;t1;0.05;24;722.63;TRUE
lr208_t2_12R_12V_02I_03M;t2;0.05;24;770.98;TRUE
lr110_t1_12R_12V_04I_03M;t1;0.05;24;786.88;TRUE
lr207_t2_12R_12V_04I_03M;t2;0.05;24;852.29;TRUE
LR1_2_6_t1_40R_40V_02I_05M;t1;0.05;24;6037.52;TRUE
LR2_2_10_t2_40R_40V_02I_05M;t2;0.05;24;6336.14;TRUE
LR1_2_10_t1_40R_40V_04I_05M;t1;0.05;24;4138.16;TRUE
LR2_2_7_t2_40R_40V_04I_05M;t2;0.05;24;5246.17;TRUE
LR1_2_6_t1_60R_60V_02I_05M;t1;0.05;24;NA;FALSE
LR2_2_8_t2_60R_60V_02I_05M;t2;0.05;24;6124.78;TRUE
LR1_2_6_t1_60R_60V_04I_05M;t1;0.05;24;7879.32;TRUE
LR2_2_8_t2_60R_60V_04I_05M;t2;0.05;24;7209.06;TRUE
lr109_t1_08R_08V_02I_03M;t1;0.05;31;533.17;TRUE
lr209_t2_08R_08V_02I_03M;t2;0.05;31;565.91;TRUE
lr110_t1_08R_08V_04I_03M;t1;0.05;31;672.2;TRUE
lr209_t2_08R_08V_04I_03M;t2;0.05;31;626.42;TRUE
lr109_t1_12R_12V_02I_03M;t1;0.05;31;722.63;TRUE
lr208_t2_12R_12V_02I_03M;t2;0.05;31;770.34;TRUE
lr110_t1_12R_12V_04I_03M;t1;0.05;31;786.88;TRUE
lr207_t2_12R_12V_04I_03M;t2;0.05;31;882.86;TRUE
LR1_2_6_t1_40R_40V_02I_05M;t1;0.05;31;6028.37;TRUE
LR2_2_10_t2_40R_40V_02I_05M;t2;0.05;31;6174.49;TRUE
LR1_2_10_t1_40R_40V_04I_05M;t1;0.05;31;4160;TRUE
LR2_2_7_t2_40R_40V_04I_05M;t2;0.05;31;5400.94;TRUE
LR1_2_6_t1_60R_60V_02I_05M;t1;0.05;31;NA;FALSE
LR2_2_8_t2_60R_60V_02I_05M;t2;0.05;31;6306.69;TRUE
LR1_2_6_t1_60R_60V_04I_05M;t1;0.05;31;7879.32;TRUE
LR2_2_8_t2_60R_60V_04I_05M;t2;0.05;31;6836.25;TRUE
lr109_t1_08R_08V_02I_03M;t1;0.05;38;533.17;TRUE
lr209_t2_08R_08V_02I_03M;t2;0.05;38;565.91;TRUE
lr110_t1_08R_08V_04I_03M;t1;0.05;38;672.2;TRUE
lr209_t2_08R_08V_04I_03M;t2;0.05;38;626.42;TRUE
lr109_t1_12R_12V_02I_03M;t1;0.05;38;722.63;TRUE
lr208_t2_12R_12V_02I_03M;t2;0.05;38;762.32;TRUE
lr110_t1_12R_12V_04I_03M;t1;0.05;38;786.88;TRUE
lr207_t2_12R_12V_04I_03M;t2;0.05;38;877.14;TRUE
LR1_2_6_t1_40R_40V_02I_05M;t1;0.05;38;6037.52;TRUE
LR2_2_10_t2_40R_40V_02I_05M;t2;0.05;38;6159.33;TRUE
LR1_2_10_t1_40R_40V_04I_05M;t1;0.05;38;4098.84;TRUE
LR2_2_7_t2_40R_40V_04I_05M;t2;0.05;38;5450.48;TRUE
LR1_2_6_t1_60R_60V_02I_05M;t1;0.05;38;NA;FALSE
LR2_2_8_t2_60R_60V_02I_05M;t2;0.05;38;6587;TRUE
LR1_2_6_t1_60R_60V_04I_05M;t1;0.05;38;7879.32;TRUE
LR2_2_8_t2_60R_60V_04I_05M;t2;0.05;38;6930.12;TRUE
lr109_t1_08R_08V_02I_03M;t1;0.05;45;533.17;TRUE
lr209_t2_08R_08V_02I_03M;t2;0.05;45;565.91;TRUE
lr110_t1_08R_08V_04I_03M;t1;0.05;45;672.2;TRUE
lr209_t2_08R_08V_04I_03M;t2;0.05;45;626.42;TRUE
lr109_t1_12R_12V_02I_03M;t1;0.05;45;722.63;TRUE
lr208_t2_12R_12V_02I_03M;t2;0.05;45;761.76;TRUE
lr110_t1_12R_12V_04I_03M;t1;0.05;45;786.88;TRUE
lr207_t2_12R_12V_04I_03M;t2;0.05;45;844.39;TRUE
LR1_2_6_t1_40R_40V_02I_05M;t1;0.05;45;6037.52;TRUE
LR2_2_10_t2_40R_40V_02I_05M;t2;0.05;45;6129.69;TRUE
LR1_2_10_t1_40R_40V_04I_05M;t1;0.05;45;4120.14;TRUE
LR2_2_7_t2_40R_40V_04I_05M;t2;0.05;45;5139.01;TRUE
LR1_2_6_t1_60R_60V_02I_05M;t1;0.05;45;NA;FALSE
LR2_2_8_t2_60R_60V_02I_05M;t2;0.05;45;6451.31;TRUE
LR1_2_6_t1_60R_60V_04I_05M;t1;0.05;45;7879.32;TRUE
LR2_2_8_t2_60R_60V_04I_05M;t2;0.05;45;6913.5;TRUE
lr109_t1_08R_08V_02I_03M;t1;0.05;52;533.17;TRUE
lr209_t2_08R_08V_02I_03M;t2;0.05;52;565.91;TRUE
lr110_t1_08R_08V_04I_03M;t1;0.05;52;672.2;TRUE
lr209_t2_08R_08V_04I_03M;t2;0.05;52;626.42;TRUE
lr109_t1_12R_12V_02I_03M;t1;0.05;52;722.63;TRUE
lr208_t2_12R_12V_02I_03M;t2;0.05;52;767.54;TRUE
lr110_t1_12R_12V_04I_03M;t1;0.05;52;786.88;TRUE
lr207_t2_12R_12V_04I_03M;t2;0.05;52;848.49;TRUE
LR1_2_6_t1_40R_40V_02I_05M;t1;0.05;52;6037.52;TRUE
LR2_2_10_t2_40R_40V_02I_05M;t2;0.05;52;6281.27;TRUE
LR1_2_10_t1_40R_40V_04I_05M;t1;0.05;52;4127.8;TRUE
LR2_2_7_t2_40R_40V_04I_05M;t2;0.05;52;5543.89;TRUE
LR1_2_6_t1_60R_60V_02I_05M;t1;0.05;52;NA;FALSE
LR2_2_8_t2_60R_60V_02I_05M;t2;0.05;52;6416.68;TRUE
LR1_2_6_t1_60R_60V_04I_05M;t1;0.05;52;7879.32;TRUE
LR2_2_8_t2_60R_60V_04I_05M;t2;0.05;52;6948.94;TRUE
lr109_t1_08R_08V_02I_03M;t1;0.05;59;533.17;TRUE
lr209_t2_08R_08V_02I_03M;t2;0.05;59;565.91;TRUE
lr110_t1_08R_08V_04I_03M;t1;0.05;59;672.2;TRUE
lr209_t2_08R_08V_04I_03M;t2;0.05;59;626.42;TRUE
lr109_t1_12R_12V_02I_03M;t1;0.05;59;722.63;TRUE
lr208_t2_12R_12V_02I_03M;t2;0.05;59;773.42;TRUE
lr110_t1_12R_12V_04I_03M;t1;0.05;59;786.88;TRUE
lr207_t2_12R_12V_04I_03M;t2;0.05;59;872.67;TRUE
LR1_2_6_t1_40R_40V_02I_05M;t1;0.05;59;6037.52;TRUE
LR2_2_10_t2_40R_40V_02I_05M;t2;0.05;59;6232.53;TRUE
LR1_2_10_t1_40R_40V_04I_05M;t1;0.05;59;4106.19;TRUE
LR2_2_7_t2_40R_40V_04I_05M;t2;0.05;59;5471.92;TRUE
LR1_2_6_t1_60R_60V_02I_05M;t1;0.05;59;NA;FALSE
LR2_2_8_t2_60R_60V_02I_05M;t2;0.05;59;6460.58;TRUE
LR1_2_6_t1_60R_60V_04I_05M;t1;0.05;59;7879.32;TRUE
LR2_2_8_t2_60R_60V_04I_05M;t2;0.05;59;6523.09;TRUE
lr109_t1_08R_08V_02I_03M;t1;0.05;66;533.17;TRUE
lr209_t2_08R_08V_02I_03M;t2;0.05;66;565.91;TRUE
lr110_t1_08R_08V_04I_03M;t1;0.05;66;672.2;TRUE
lr209_t2_08R_08V_04I_03M;t2;0.05;66;626.42;TRUE
lr109_t1_12R_12V_02I_03M;t1;0.05;66;722.63;TRUE
lr208_t2_12R_12V_02I_03M;t2;0.05;66;770.06;TRUE
lr110_t1_12R_12V_04I_03M;t1;0.05;66;786.88;TRUE
lr207_t2_12R_12V_04I_03M;t2;0.05;66;855.42;TRUE
LR1_2_6_t1_40R_40V_02I_05M;t1;0.05;66;6037.52;TRUE
LR2_2_10_t2_40R_40V_02I_05M;t2;0.05;66;6192.68;TRUE
LR1_2_10_t1_40R_40V_04I_05M;t1;0.05;66;4105.56;TRUE
LR2_2_7_t2_40R_40V_04I_05M;t2;0.05;66;5440.04;TRUE
LR1_2_6_t1_60R_60V_02I_05M;t1;0.05;66;NA;FALSE
LR2_2_8_t2_60R_60V_02I_05M;t2;0.05;66;6505.06;TRUE
LR1_2_6_t1_60R_60V_04I_05M;t1;0.05;66;7879.32;TRUE
LR2_2_8_t2_60R_60V_04I_05M;t2;0.05;66;7115.6;TRUE
lr109_t1_08R_08V_02I_03M;t1;0.05;73;533.17;TRUE
lr209_t2_08R_08V_02I_03M;t2;0.05;73;565.91;TRUE
lr110_t1_08R_08V_04I_03M;t1;0.05;73;672.2;TRUE
lr209_t2_08R_08V_04I_03M;t2;0.05;73;626.42;TRUE
lr109_t1_12R_12V_02I_03M;t1;0.05;73;722.63;TRUE
lr208_t2_12R_12V_02I_03M;t2;0.05;73;766.46;TRUE
lr110_t1_12R_12V_04I_03M;t1;0.05;73;786.88;TRUE
lr207_t2_12R_12V_04I_03M;t2;0.05;73;877.32;TRUE
LR1_2_6_t1_40R_40V_02I_05M;t1;0.05;73;6019.62;TRUE
LR2_2_10_t2_40R_40V_02I_05M;t2;0.05;73;6299.24;TRUE
LR1_2_10_t1_40R_40V_04I_05M;t1;0.05;73;4211.02;TRUE
LR2_2_7_t2_40R_40V_04I_05M;t2;0.05;73;5405.13;TRUE
LR1_2_6_t1_60R_60V_02I_05M;t1;0.05;73;NA;FALSE
LR2_2_8_t2_60R_60V_02I_05M;t2;0.05;73;6292.68;TRUE
LR1_2_6_t1_60R_60V_04I_05M;t1;0.05;73;7879.32;TRUE
LR2_2_8_t2_60R_60V_04I_05M;t2;0.05;73;6778.85;TRUE
lr109_t1_08R_08V_02I_03M;t1;0.05;80;533.17;TRUE
lr209_t2_08R_08V_02I_03M;t2;0.05;80;565.91;TRUE
lr110_t1_08R_08V_04I_03M;t1;0.05;80;672.2;TRUE
lr209_t2_08R_08V_04I_03M;t2;0.05;80;626.42;TRUE
lr109_t1_12R_12V_02I_03M;t1;0.05;80;722.63;TRUE
lr208_t2_12R_12V_02I_03M;t2;0.05;80;761.32;TRUE
