name;group;type;alpha;seed;value;feasible;total_time_elapsed;full_name;n;iteration_to_best;time_to_best;iteration;percentage_infeasible_sol;mean_LP_impr_percentage
lr201;10R_10V_02F_04M;t2;0.05;143;1013.31;TRUE;173.24;lr201_t2_10R_10V_02F_04M;10;180;0.94;60000;6.56;26.94
lr202;10R_10V_02F_03M;t2;0.05;143;912.64;TRUE;199.67;lr202_t2_10R_10V_02F_03M;10;12079;40.7;60000;0;31.17
lr202;10R_10V_02F_04M;t2;0.05;143;910.41;TRUE;208.49;lr202_t2_10R_10V_02F_04M;10;12079;42.77;60000;0;32.35
lr203;10R_10V_02F_03M;t2;0.05;143;874.08;TRUE;240.57;lr203_t2_10R_10V_02F_03M;10;2696;11.16;60000;0;17.75
lr203;10R_10V_02F_04M;t2;0.05;143;867.32;TRUE;252.39;lr203_t2_10R_10V_02F_04M;10;2696;12.04;60000;0;17.82
lr204;10R_10V_02F_03M;t2;0.05;143;746;TRUE;222.22;lr204_t2_10R_10V_02F_03M;10;12667;47.59;60000;0;9.01
lr204;10R_10V_02F_04M;t2;0.05;143;748.86;TRUE;231.49;lr204_t2_10R_10V_02F_04M;10;44829;172.7;60000;0;9.31
lr205;10R_10V_02F_03M;t2;0.05;143;888.8;TRUE;209.92;lr205_t2_10R_10V_02F_03M;10;34029;118.1;60000;0;26.27
lr205;10R_10V_02F_04M;t2;0.05;143;882.51;TRUE;219.11;lr205_t2_10R_10V_02F_04M;10;34029;124.59;60000;0;26.3
lr101;10R_10V_04F_03M;t1;0.05;143;1343.37;TRUE;118.59;lr101_t1_10R_10V_04F_03M;10;1523;3.45;60000;42.64;18.9
lr101;10R_10V_04F_04M;t1;0.05;143;1334.41;TRUE;192.6;lr101_t1_10R_10V_04F_04M;10;442;1.8;60000;0;20.51
lr102;10R_10V_04F_03M;t1;0.05;143;1155.25;TRUE;39.15;lr102_t1_10R_10V_04F_03M;10;2797;2.29;60000;88.4;7.49
lr102;10R_10V_04F_04M;t1;0.05;143;1145.23;TRUE;127.46;lr102_t1_10R_10V_04F_04M;10;10805;23.18;60000;39.75;9.12
lr103;10R_10V_04F_03M;t1;0.05;143;1485.44;TRUE;28.46;lr103_t1_10R_10V_04F_03M;10;32262;15.39;60000;97.52;12.41
lr103;10R_10V_04F_04M;t1;0.05;143;1444.21;TRUE;106.33;lr103_t1_10R_10V_04F_04M;10;2289;4.35;60000;67.02;12.18
lr104;10R_10V_04F_03M;t1;0.05;143;1232.39;TRUE;94.68;lr104_t1_10R_10V_04F_03M;10;579;1.38;60000;66.02;7.51
lr104;10R_10V_04F_04M;t1;0.05;143;1218.3;TRUE;111.83;lr104_t1_10R_10V_04F_04M;10;2561;5.14;60000;58.85;8.7
lr105;10R_10V_04F_03M;t1;0.05;143;1592.96;TRUE;20.84;lr105_t1_10R_10V_04F_03M;10;52665;18.39;60000;97.31;16.57
lr105;10R_10V_04F_04M;t1;0.05;143;1517.24;TRUE;64.88;lr105_t1_10R_10V_04F_04M;10;7439;8.56;60000;76.96;17.71
lr201;10R_10V_04F_03M;t2;0.05;143;1353.49;TRUE;190.58;lr201_t2_10R_10V_04F_03M;10;26220;83.29;60000;12.67;22.39
lr201;10R_10V_04F_04M;t2;0.05;143;1353.49;TRUE;200.85;lr201_t2_10R_10V_04F_04M;10;26220;88.04;60000;12.67;22.84
lr202;10R_10V_04F_03M;t2;0.05;143;1256.14;TRUE;256.09;lr202_t2_10R_10V_04F_03M;10;48519;207.07;60000;0.43;27.67
lr202;10R_10V_04F_04M;t2;0.05;143;1241.47;TRUE;273.46;lr202_t2_10R_10V_04F_04M;10;41150;185.51;60000;0;30.44
lr203;10R_10V_04F_03M;t2;0.05;143;994.73;TRUE;299.6;lr203_t2_10R_10V_04F_03M;10;6878;33.85;60000;0;13.48
lr203;10R_10V_04F_04M;t2;0.05;143;992.8;TRUE;321.22;lr203_t2_10R_10V_04F_04M;10;6878;36.57;60000;0;13.59
lr204;10R_10V_04F_03M;t2;0.05;143;967.95;TRUE;298.22;lr204_t2_10R_10V_04F_03M;10;41973;208.8;60000;0;5.27
lr204;10R_10V_04F_04M;t2;0.05;143;959.53;TRUE;318.88;lr204_t2_10R_10V_04F_04M;10;41973;222.74;60000;0;5.54
lr205;10R_10V_04F_03M;t2;0.05;143;1048.76;TRUE;247.43;lr205_t2_10R_10V_04F_03M;10;33615;138.38;60000;0.01;23.11
lr205;10R_10V_04F_04M;t2;0.05;143;1037.32;TRUE;260.57;lr205_t2_10R_10V_04F_04M;10;46163;200.63;60000;0;23.23
lr101;12R_12V_02F_03M;t1;0.05;143;1444.04;TRUE;184.65;lr101_t1_12R_12V_02F_03M;12;43;0.51;60000;9.95;23.23
lr101;12R_12V_02F_04M;t1;0.05;143;1437.74;TRUE;192.55;lr101_t1_12R_12V_02F_04M;12;122;0.72;60000;9.95;23.36
lr102;12R_12V_02F_03M;t1;0.05;143;1404.9;TRUE;113.5;lr102_t1_12R_12V_02F_03M;12;299;0.98;60000;50.24;14.38
lr102;12R_12V_02F_04M;t1;0.05;143;1397.72;TRUE;119.84;lr102_t1_12R_12V_02F_04M;12;1043;2.59;60000;50.24;14.39
lr103;12R_12V_02F_03M;t1;0.05;143;1138.94;TRUE;157.71;lr103_t1_12R_12V_02F_03M;12;1880;5.44;60000;34.67;10.53
lr103;12R_12V_02F_04M;t1;0.05;143;1126.46;TRUE;180.7;lr103_t1_12R_12V_02F_04M;12;886;3.22;60000;28.04;11.17
lr104;12R_12V_02F_03M;t1;0.05;143;1233.18;TRUE;123.59;lr104_t1_12R_12V_02F_03M;12;23;0.48;60000;54.38;5.47
lr104;12R_12V_02F_04M;t1;0.05;143;1223.17;TRUE;147.6;lr104_t1_12R_12V_02F_04M;12;2092;5.55;60000;46.31;5.95
lr105;12R_12V_02F_03M;t1;0.05;143;1316.34;TRUE;73.77;lr105_t1_12R_12V_02F_03M;12;1615;2.6;60000;71.39;14.26
lr105;12R_12V_02F_04M;t1;0.05;143;1301.89;TRUE;184.67;lr105_t1_12R_12V_02F_04M;12;1;0;60000;13.92;15.14
lr201;12R_12V_02F_03M;t2;0.05;143;1411.58;TRUE;201.37;lr201_t2_12R_12V_02F_03M;12;3200;10.48;60000;0;22.16
lr201;12R_12V_02F_04M;t2;0.05;143;1411.18;TRUE;220.29;lr201_t2_12R_12V_02F_04M;12;3200;12.28;60000;0;22.2
lr202;12R_12V_02F_03M;t2;0.05;143;980.34;TRUE;246.68;lr202_t2_12R_12V_02F_03M;12;6747;27.78;60000;0;26.13
lr202;12R_12V_02F_04M;t2;0.05;143;979.54;TRUE;255.65;lr202_t2_12R_12V_02F_04M;12;6747;28.59;60000;0;26.94
lr203;12R_12V_02F_03M;t2;0.05;143;981.52;TRUE;286.53;lr203_t2_12R_12V_02F_03M;12;23750;114.36;60000;0;15.24
lr203;12R_12V_02F_04M;t2;0.05;143;1002.79;TRUE;302.62;lr203_t2_12R_12V_02F_04M;12;2394;12.35;60000;0;15.32
lr204;12R_12V_02F_03M;t2;0.05;143;918.04;TRUE;266.65;lr204_t2_12R_12V_02F_03M;12;58404;259.45;60000;0;4.67
lr204;12R_12V_02F_04M;t2;0.05;143;916.58;TRUE;283.37;lr204_t2_12R_12V_02F_04M;12;58404;275.95;60000;0;4.71
lr205;12R_12V_02F_03M;t2;0.05;143;1043.51;TRUE;250.67;lr205_t2_12R_12V_02F_03M;12;24218;100.12;60000;5.05;24.62
lr205;12R_12V_02F_04M;t2;0.05;143;1025.66;TRUE;270.85;lr205_t2_12R_12V_02F_04M;12;43239;195.83;60000;0.02;24.82
lr101;12R_12V_04F_03M;t1;0.05;143;1651.36;TRUE;23.68;lr101_t1_12R_12V_04F_03M;12;36860;14.68;60000;99.86;15.84
lr101;12R_12V_04F_04M;t1;0.05;143;1621.91;TRUE;46.48;lr101_t1_12R_12V_04F_04M;12;4275;3.66;60000;94.35;15.67
lr102;12R_12V_04F_03M;t1;0.05;143;1659.22;TRUE;31.69;lr102_t1_12R_12V_04F_03M;12;6433;3.8;60000;98.07;17.26
lr102;12R_12V_04F_04M;t1;0.05;143;1606.07;TRUE;85.15;lr102_t1_12R_12V_04F_04M;12;45631;64.57;60000;77.49;17.6
lr103;12R_12V_04F_03M;t1;0.05;143;1456.11;TRUE;170.17;lr103_t1_12R_12V_04F_03M;12;38928;111.09;60000;48.88;8.31
lr103;12R_12V_04F_04M;t1;0.05;143;1439.02;TRUE;248.81;lr103_t1_12R_12V_04F_04M;12;7212;30.58;60000;16.64;8.78
lr104;12R_12V_04F_03M;t1;0.05;143;1494.26;TRUE;80.81;lr104_t1_12R_12V_04F_03M;12;31086;41.74;60000;82.78;6.78
lr104;12R_12V_04F_04M;t1;0.05;143;1484.55;TRUE;155.64;lr104_t1_12R_12V_04F_04M;12;47396;123.21;60000;57.8;4.88
lr105;12R_12V_04F_03M;t1;0.05;143;1728.08;TRUE;23.58;lr105_t1_12R_12V_04F_03M;12;15235;6.29;60000;99;15.16
lr105;12R_12V_04F_04M;t1;0.05;143;1714.98;TRUE;88.8;lr105_t1_12R_12V_04F_04M;12;54024;79.9;60000;74.55;14.54
lr201;12R_12V_04F_03M;t2;0.05;143;1574.75;TRUE;258.31;lr201_t2_12R_12V_04F_03M;12;2574;11.84;60000;3.54;18.66
lr201;12R_12V_04F_04M;t2;0.05;143;1573.87;TRUE;268.49;lr201_t2_12R_12V_04F_04M;12;1214;5.78;60000;3.93;19.94
lr202;12R_12V_04F_03M;t2;0.05;143;1232.65;TRUE;323.12;lr202_t2_12R_12V_04F_03M;12;13683;77.39;60000;0.02;21.08
lr202;12R_12V_04F_04M;t2;0.05;143;1225.56;TRUE;299.22;lr202_t2_12R_12V_04F_04M;12;32355;168.71;60000;0;22.19
lr203;12R_12V_04F_03M;t2;0.05;143;1205.25;TRUE;343.21;lr203_t2_12R_12V_04F_03M;12;32410;181.35;60000;0;10.38
lr203;12R_12V_04F_04M;t2;0.05;143;1198.88;TRUE;414.21;lr203_t2_12R_12V_04F_04M;12;32410;224.79;60000;0;10.55
lr204;12R_12V_04F_03M;t2;0.05;143;1215.42;TRUE;382.94;lr204_t2_12R_12V_04F_03M;12;2170;14.63;60000;0;2.05
lr204;12R_12V_04F_04M;t2;0.05;143;1209.1;TRUE;403.79;lr204_t2_12R_12V_04F_04M;12;2170;15.48;60000;0;2.15
lr205;12R_12V_04F_03M;t2;0.05;143;1239.2;TRUE;306.41;lr205_t2_12R_12V_04F_03M;12;20169;103.8;60000;6.67;21.71
lr205;12R_12V_04F_04M;t2;0.05;143;1229.22;TRUE;342.79;lr205_t2_12R_12V_04F_04M;12;36364;207.83;60000;0.06;22.12
LR1_2_1;40R_40V_02F_05M;t1;0.05;143;9048.67;TRUE;188.12;LR1_2_1_t1_40R_40V_02F_05M;40;8029;25.56;60000;99.65;5.85
LR1_2_1;40R_40V_02F_06M;t1;0.05;143;8881.45;TRUE;313.27;LR1_2_1_t1_40R_40V_02F_06M;40;22398;117.98;60000;95.91;5.97
LR1_2_2;40R_40V_02F_05M;t1;0.05;143;7972.98;TRUE;285.11;LR1_2_2_t1_40R_40V_02F_05M;40;11485;54.18;60000;98.66;4.61
LR1_2_2;40R_40V_02F_06M;t1;0.05;143;7789.41;TRUE;381.17;LR1_2_2_t1_40R_40V_02F_06M;40;40532;257.91;60000;95.3;4.65
LR1_2_3;40R_40V_02F_05M;t1;0.05;143;5983.19;TRUE;460.3;LR1_2_3_t1_40R_40V_02F_05M;40;42527;325.8;60000;94.03;4
LR1_2_3;40R_40V_02F_06M;t1;0.05;143;6073.11;TRUE;841.89;LR1_2_3_t1_40R_40V_02F_06M;40;48596;675.93;60000;59;4.12
LR1_2_4;40R_40V_02F_05M;t1;0.05;143;5326.71;TRUE;1163.51;LR1_2_4_t1_40R_40V_02F_05M;40;51941;1008.58;60000;56.94;5.33
LR1_2_4;40R_40V_02F_06M;t1;0.05;143;5256.28;TRUE;1626.42;LR1_2_4_t1_40R_40V_02F_06M;40;18853;512.82;60000;24.05;5.1
LR1_2_5;40R_40V_02F_05M;t1;0.05;143;5964.92;TRUE;1040.66;LR1_2_5_t1_40R_40V_02F_05M;40;36667;638.39;60000;8.22;6.43
LR1_2_5;40R_40V_02F_06M;t1;0.05;143;5844.86;TRUE;1148.09;LR1_2_5_t1_40R_40V_02F_06M;40;34428;660.53;60000;2.91;6.56
LR2_2_1;40R_40V_02F_05M;t2;0.05;143;8622.34;TRUE;1216.5;LR2_2_1_t2_40R_40V_02F_05M;40;29741;574.42;60000;13.03;6.81
LR2_2_1;40R_40V_02F_06M;t2;0.05;143;8704.05;TRUE;1280.7;LR2_2_1_t2_40R_40V_02F_06M;40;12571;253.85;60000;13.26;7.03
LR2_2_2;40R_40V_02F_05M;t2;0.05;143;7149.05;TRUE;1702.79;LR2_2_2_t2_40R_40V_02F_05M;40;7465;211.49;60000;17.18;7.28
LR2_2_2;40R_40V_02F_06M;t2;0.05;143;7251.53;TRUE;2034.91;LR2_2_2_t2_40R_40V_02F_06M;40;11160;326.43;60000;0.3;7.49
LR2_2_3;40R_40V_02F_05M;t2;0.05;143;6627.08;TRUE;2573.22;LR2_2_3_t2_40R_40V_02F_05M;40;15450;691.53;60000;0;3.19
LR2_2_3;40R_40V_02F_06M;t2;0.05;143;6200.79;TRUE;2787.02;LR2_2_3_t2_40R_40V_02F_06M;40;39911;1813.08;60000;0;3.3
LR2_2_4;40R_40V_02F_05M;t2;0.05;143;4984.88;TRUE;3600.03;LR2_2_4_t2_40R_40V_02F_05M;40;45186;2969.29;54093;0;1.88
LR2_2_4;40R_40V_02F_06M;t2;0.05;143;5053.28;TRUE;3600.03;LR2_2_4_t2_40R_40V_02F_06M;40;17339;1309.02;47665;0;1.89
LR2_2_5;40R_40V_02F_05M;t2;0.05;143;7997.12;TRUE;1684.81;LR2_2_5_t2_40R_40V_02F_05M;40;1464;41.92;60000;0;8.76
LR2_2_5;40R_40V_02F_06M;t2;0.05;143;7978.59;TRUE;1766.5;LR2_2_5_t2_40R_40V_02F_06M;40;38076;1127.84;60000;0;8.83
LR1_2_1;40R_40V_04F_05M;t1;0.05;143;NA;FALSE;144.64;LR1_2_1_t1_40R_40V_04F_05M;40;0;0;60000;100;0
LR1_2_1;40R_40V_04F_06M;t1;0.05;143;11437.75;TRUE;201.68;LR1_2_1_t1_40R_40V_04F_06M;40;1;0.02;60000;100;6.88
LR1_2_2;40R_40V_04F_05M;t1;0.05;143;9915.73;TRUE;190.5;LR1_2_2_t1_40R_40V_04F_05M;40;1;0.02;60000;100;6.99
LR1_2_2;40R_40V_04F_06M;t1;0.05;143;9553.68;TRUE;271.71;LR1_2_2_t1_40R_40V_04F_06M;40;2446;11.33;60000;99.92;6.01
LR1_2_3;40R_40V_04F_05M;t1;0.05;143;9817.1;TRUE;265.16;LR1_2_3_t1_40R_40V_04F_05M;40;1;0.03;60000;100;5.09
LR1_2_3;40R_40V_04F_06M;t1;0.05;143;8618.65;TRUE;388.51;LR1_2_3_t1_40R_40V_04F_06M;40;29963;195.88;60000;99.94;5.07
LR1_2_4;40R_40V_04F_05M;t1;0.05;143;7037.47;TRUE;796.17;LR1_2_4_t1_40R_40V_04F_05M;40;53887;714.47;60000;95.79;5.29
LR1_2_4;40R_40V_04F_06M;t1;0.05;143;7072.39;TRUE;1061.34;LR1_2_4_t1_40R_40V_04F_06M;40;20246;392.64;60000;88.12;4.78
LR1_2_5;40R_40V_04F_05M;t1;0.05;143;9433.55;TRUE;267.18;LR1_2_5_t1_40R_40V_04F_05M;40;30925;134.49;60000;99.99;6.45
LR1_2_5;40R_40V_04F_06M;t1;0.05;143;8988.66;TRUE;480.85;LR1_2_5_t1_40R_40V_04F_06M;40;48891;392.4;60000;99.42;6.34
LR2_2_1;40R_40V_04F_05M;t2;0.05;143;10031.58;TRUE;1203.18;LR2_2_1_t2_40R_40V_04F_05M;40;19836;397.65;60000;55.97;5.97
LR2_2_1;40R_40V_04F_06M;t2;0.05;143;10184.32;TRUE;1313.03;LR2_2_1_t2_40R_40V_04F_06M;40;3150;70.34;60000;55.61;6.35
LR2_2_2;40R_40V_04F_05M;t2;0.05;143;8258.26;TRUE;2620.75;LR2_2_2_t2_40R_40V_04F_05M;40;11889;518.49;60000;3.69;5.08
LR2_2_2;40R_40V_04F_06M;t2;0.05;143;8197.81;TRUE;2809.12;LR2_2_2_t2_40R_40V_04F_06M;40;10841;507.55;60000;0.06;5.5
LR2_2_3;40R_40V_04F_05M;t2;0.05;143;7756.26;TRUE;3411.35;LR2_2_3_t2_40R_40V_04F_05M;40;21587;1234.97;60000;23.04;2.47
LR2_2_3;40R_40V_04F_06M;t2;0.05;143;7889.6;TRUE;3600;LR2_2_3_t2_40R_40V_04F_06M;40;4089;282.75;52164;1.77;2.67
LR2_2_4;40R_40V_04F_05M;t2;0.05;143;6203.73;TRUE;3600.08;LR2_2_4_t2_40R_40V_04F_05M;40;3081;352.42;31184;0;1.3
LR2_2_4;40R_40V_04F_06M;t2;0.05;143;5982.27;TRUE;3600.08;LR2_2_4_t2_40R_40V_04F_06M;40;3081;371.97;29885;0;1.34
LR2_2_5;40R_40V_04F_05M;t2;0.05;143;9178.91;TRUE;2342.38;LR2_2_5_t2_40R_40V_04F_05M;40;53520;2091.63;60000;0;6.53
LR2_2_5;40R_40V_04F_06M;t2;0.05;143;9229.06;TRUE;2491.2;LR2_2_5_t2_40R_40V_04F_06M;40;2093;89.56;60000;0;6.72
LR1_2_1;60R_60V_02F_05M;t1;0.05;143;13405.55;TRUE;369.18;LR1_2_1_t1_60R_60V_02F_05M;60;19358;120.07;60000;99.99;5.98
LR1_2_1;60R_60V_02F_06M;t1;0.05;143;12339.48;TRUE;516.76;LR1_2_1_t1_60R_60V_02F_06M;60;35282;303.4;60000;99.8;5.87
LR1_2_2;60R_60V_02F_05M;t1;0.05;143;11116.27;TRUE;699.47;LR1_2_2_t1_60R_60V_02F_05M;60;32374;377.69;60000;95.39;5.49
LR1_2_2;60R_60V_02F_06M;t1;0.05;143;11254.42;TRUE;993.77;LR1_2_2_t1_60R_60V_02F_06M;60;8401;141.42;60000;86.77;5.57
LR1_2_3;60R_60V_02F_05M;t1;0.05;143;9652.54;TRUE;717.86;LR1_2_3_t1_60R_60V_02F_05M;60;6307;75.17;60000;99.77;4.03
LR1_2_3;60R_60V_02F_06M;t1;0.05;143;9674.19;TRUE;971.87;LR1_2_3_t1_60R_60V_02F_06M;60;41716;675.64;60000;98.24;3.96
LR1_2_4;60R_60V_02F_05M;t1;0.05;143;7285.97;TRUE;2732.25;LR1_2_4_t1_60R_60V_02F_05M;60;27572;1257.93;60000;50.98;2.46
LR1_2_4;60R_60V_02F_06M;t1;0.05;143;7144.63;TRUE;3600.04;LR1_2_4_t1_60R_60V_02F_06M;60;54248;3411.94;57237;19.81;2.44
LR1_2_5;60R_60V_02F_05M;t1;0.05;143;10116.89;TRUE;1301.79;LR1_2_5_t1_60R_60V_02F_05M;60;41505;898.01;60000;63.16;5.77
LR1_2_5;60R_60V_02F_06M;t1;0.05;143;10003.74;TRUE;1612.59;LR1_2_5_t1_60R_60V_02F_06M;60;53035;1425.92;60000;50.01;6.04
LR2_2_1;60R_60V_02F_05M;t2;0.05;143;13332.66;TRUE;2549.92;LR2_2_1_t2_60R_60V_02F_05M;60;35318;1495.07;60000;33.06;7.07
LR2_2_1;60R_60V_02F_06M;t2;0.05;143;13080.05;TRUE;2947.5;LR2_2_1_t2_60R_60V_02F_06M;60;33800;1651.92;60000;23.03;7.21
LR2_2_2;60R_60V_02F_05M;t2;0.05;143;10940.79;TRUE;3600;LR2_2_2_t2_60R_60V_02F_05M;60;23632;1803.48;47131;0;5.95
LR2_2_2;60R_60V_02F_06M;t2;0.05;143;11017.44;TRUE;3600.07;LR2_2_2_t2_60R_60V_02F_06M;60;20206;1665.37;43620;0;6.04
LR2_2_3;60R_60V_02F_05M;t2;0.05;143;10606.17;TRUE;3600.06;LR2_2_3_t2_60R_60V_02F_05M;60;15673;1509.36;37346;5.36;3.96
LR2_2_3;60R_60V_02F_06M;t2;0.05;143;9971.67;TRUE;3600.05;LR2_2_3_t2_60R_60V_02F_06M;60;25108;2631.83;34273;0.06;4.11
LR2_2_4;60R_60V_02F_05M;t2;0.05;143;7934.18;TRUE;3600.1;LR2_2_4_t2_60R_60V_02F_05M;60;19017;2921.32;23434;0;1.34
LR2_2_4;60R_60V_02F_06M;t2;0.05;143;7951.6;TRUE;3600.13;LR2_2_4_t2_60R_60V_02F_06M;60;19017;3102.38;22080;0;1.36
LR2_2_5;60R_60V_02F_05M;t2;0.05;143;12868.14;TRUE;3600.06;LR2_2_5_t2_60R_60V_02F_05M;60;40389;2537.58;57361;0;6.99
LR2_2_5;60R_60V_02F_06M;t2;0.05;143;12843.86;TRUE;3600.03;LR2_2_5_t2_60R_60V_02F_06M;60;40389;2759.25;52746;0;7.12
LR1_2_1;60R_60V_04F_05M;t1;0.05;143;NA;FALSE;411.5;LR1_2_1_t1_60R_60V_04F_05M;60;0;0;60000;100;0
LR1_2_1;60R_60V_04F_06M;t1;0.05;143;16158.13;TRUE;560.28;LR1_2_1_t1_60R_60V_04F_06M;60;1566;14.6;60000;100;5.18
LR1_2_2;60R_60V_04F_05M;t1;0.05;143;NA;FALSE;334.09;LR1_2_2_t1_60R_60V_04F_05M;60;0;0;60000;100;0
LR1_2_2;60R_60V_04F_06M;t1;0.05;143;NA;FALSE;467.25;LR1_2_2_t1_60R_60V_04F_06M;60;0;0;60000;100;0
LR1_2_3;60R_60V_04F_05M;t1;0.05;143;13357.98;TRUE;595.29;LR1_2_3_t1_60R_60V_04F_05M;60;1;0.07;60000;100;6.07
LR1_2_3;60R_60V_04F_06M;t1;0.05;143;13316.12;TRUE;749.21;LR1_2_3_t1_60R_60V_04F_06M;60;1;0.07;60000;100;6.08
LR1_2_4;60R_60V_04F_05M;t1;0.05;143;10289.49;TRUE;1496.13;LR1_2_4_t1_60R_60V_04F_05M;60;14670;368.6;60000;99.52;3.56
LR1_2_4;60R_60V_04F_06M;t1;0.05;143;10120.03;TRUE;2491.19;LR1_2_4_t1_60R_60V_04F_06M;60;57018;2367.46;60000;95.7;3.35
LR1_2_5;60R_60V_04F_05M;t1;0.05;143;NA;FALSE;508.13;LR1_2_5_t1_60R_60V_04F_05M;60;0;0;60000;100;0
LR1_2_5;60R_60V_04F_06M;t1;0.05;143;NA;FALSE;735.25;LR1_2_5_t1_60R_60V_04F_06M;60;0;0;60000;100;0
LR2_2_1;60R_60V_04F_05M;t2;0.05;143;15104.73;TRUE;2876.8;LR2_2_1_t2_60R_60V_04F_05M;60;80;4.63;60000;62.31;5.87
LR2_2_1;60R_60V_04F_06M;t2;0.05;143;14802.53;TRUE;3600.04;LR2_2_1_t2_60R_60V_04F_06M;60;33481;2171.9;55524;38.18;6.02
LR2_2_2;60R_60V_04F_05M;t2;0.05;143;12989.31;TRUE;3600.04;LR2_2_2_t2_60R_60V_04F_05M;60;32324;2973.99;39196;25.49;4.44
LR2_2_2;60R_60V_04F_06M;t2;0.05;143;13174.17;TRUE;3600.02;LR2_2_2_t2_60R_60V_04F_06M;60;20714;2043.22;36545;25.39;4.57
LR2_2_3;60R_60V_04F_05M;t2;0.05;143;12355.98;TRUE;3600.03;LR2_2_3_t2_60R_60V_04F_05M;60;24906;3584.2;25018;5.92;2.81
LR2_2_3;60R_60V_04F_06M;t2;0.05;143;12510.28;TRUE;3600.01;LR2_2_3_t2_60R_60V_04F_06M;60;10962;1727.57;22803;0.38;2.9
LR2_2_4;60R_60V_04F_05M;t2;0.05;143;9925.51;TRUE;3600.07;LR2_2_4_t2_60R_60V_04F_05M;60;1719;407.01;15203;0;0.89
LR2_2_4;60R_60V_04F_06M;t2;0.05;143;9857.99;TRUE;3600.06;LR2_2_4_t2_60R_60V_04F_06M;60;11051;2754.31;14452;0;0.89
LR2_2_5;60R_60V_04F_05M;t2;0.05;143;14450.66;TRUE;3600.03;LR2_2_5_t2_60R_60V_04F_05M;60;32382;2878.68;40445;0;4.56
LR2_2_5;60R_60V_04F_06M;t2;0.05;143;14310.73;TRUE;3600.05;LR2_2_5_t2_60R_60V_04F_06M;60;13257;1275.98;37500;0;4.88
lr101;06R_06V_02F_03M;t1;0.05;160;780.51;TRUE;108.33;lr101_t1_06R_06V_02F_03M;6;115;0.5;60000;0;15.74
lr101;06R_06V_02F_04M;t1;0.05;160;768.25;TRUE;126.65;lr101_t1_06R_06V_02F_04M;6;40;0.51;60000;0;18.01
lr102;06R_06V_02F_03M;t1;0.05;160;606.02;TRUE;125.98;lr102_t1_06R_06V_02F_03M;6;3;0.43;60000;0;9.47
lr102;06R_06V_02F_04M;t1;0.05;160;605.59;TRUE;128.71;lr102_t1_06R_06V_02F_04M;6;3;0.42;60000;0;9.54
lr103;06R_06V_02F_03M;t1;0.05;160;607.5;TRUE;131.87;lr103_t1_06R_06V_02F_03M;6;2;0.45;60000;0;16.25
lr103;06R_06V_02F_04M;t1;0.05;160;599.29;TRUE;134.5;lr103_t1_06R_06V_02F_04M;6;2;0.39;60000;0;17.21
lr104;06R_06V_02F_03M;t1;0.05;160;431.33;TRUE;118.29;lr104_t1_06R_06V_02F_03M;6;5;0.42;60000;0;19.73
lr104;06R_06V_02F_04M;t1;0.05;160;431.33;TRUE;123.57;lr104_t1_06R_06V_02F_04M;6;5;0.4;60000;0;18.06
lr105;06R_06V_02F_03M;t1;0.05;160;660.1;TRUE;64.27;lr105_t1_06R_06V_02F_03M;6;1;0;60000;49.88;29.44
lr105;06R_06V_02F_04M;t1;0.05;160;654.89;TRUE;63.58;lr105_t1_06R_06V_02F_04M;6;1;0;60000;49.88;29.6
lr201;06R_06V_02F_03M;t2;0.05;160;793.39;TRUE;107.15;lr201_t2_06R_06V_02F_03M;6;24;0.44;60000;0;28.49
lr201;06R_06V_02F_04M;t2;0.05;160;793.39;TRUE;108.95;lr201_t2_06R_06V_02F_04M;6;24;0.47;60000;0;28.49
lr202;06R_06V_02F_03M;t2;0.05;160;545.89;TRUE;123.78;lr202_t2_06R_06V_02F_03M;6;42;0.51;60000;0;32.14
lr202;06R_06V_02F_04M;t2;0.05;160;545.89;TRUE;127.63;lr202_t2_06R_06V_02F_04M;6;42;0.51;60000;0;32.3
lr203;06R_06V_02F_03M;t2;0.05;160;686.32;TRUE;131.46;lr203_t2_06R_06V_02F_03M;6;51;0.53;60000;0;35.26
lr203;06R_06V_02F_04M;t2;0.05;160;686.32;TRUE;134.06;lr203_t2_06R_06V_02F_04M;6;51;0.53;60000;0;35.56
lr204;06R_06V_02F_03M;t2;0.05;160;611.17;TRUE;147.88;lr204_t2_06R_06V_02F_03M;6;2269;6.22;60000;0;24.98
lr204;06R_06V_02F_04M;t2;0.05;160;610.66;TRUE;153.73;lr204_t2_06R_06V_02F_04M;6;23122;60.01;60000;0;25.05
lr205;06R_06V_02F_03M;t2;0.05;160;540.49;TRUE;138.99;lr205_t2_06R_06V_02F_03M;6;305;1.12;60000;0;29.53
lr205;06R_06V_02F_04M;t2;0.05;160;540.45;TRUE;142.2;lr205_t2_06R_06V_02F_04M;6;45;0.54;60000;0;29.62
lr101;06R_06V_04F_03M;t1;0.05;160;749.14;TRUE;110.42;lr101_t1_06R_06V_04F_03M;6;1;0;60000;9.7;10.68
lr101;06R_06V_04F_04M;t1;0.05;160;736.64;TRUE;123.24;lr101_t1_06R_06V_04F_04M;6;42;0.55;60000;0;12.7
lr102;06R_06V_04F_03M;t1;0.05;160;724.27;TRUE;127.63;lr102_t1_06R_06V_04F_03M;6;43;0.52;60000;9.97;9.69
lr102;06R_06V_04F_04M;t1;0.05;160;692.08;TRUE;130.91;lr102_t1_06R_06V_04F_04M;6;56;0.55;60000;8.48;10.52
