name;group;type;alpha;seed;value;feasible;total_time_elapsed;full_name;n;iteration_to_best;time_to_best;iteration;percentage_infeasible_sol;mean_LP_impr_percentage
lr205;10R_10V_04I_03M;t2;0.05;143;791.27;TRUE;176.87;lr205_t2_10R_10V_04I_03M;10;50979;150.43;60000;0;26.25
lr205;10R_10V_04I_04M;t2;0.05;143;784.55;TRUE;185.69;lr205_t2_10R_10V_04I_04M;10;35473;110;60000;0;26.58
lr101;12R_12V_02I_03M;t1;0.05;143;1432.08;TRUE;20.78;lr101_t1_12R_12V_02I_03M;12;18565;6.82;60000;94.39;15.98
lr101;12R_12V_02I_04M;t1;0.05;143;1391.03;TRUE;71.47;lr101_t1_12R_12V_02I_04M;12;846;1.38;60000;58.09;16.84
lr102;12R_12V_02I_03M;t1;0.05;143;981.42;TRUE;125.94;lr102_t1_12R_12V_02I_03M;12;37;0.39;60000;6.52;14.78
lr102;12R_12V_02I_04M;t1;0.05;143;975.57;TRUE;138.07;lr102_t1_12R_12V_02I_04M;12;66;0.48;60000;0.24;14.45
lr103;12R_12V_02I_03M;t1;0.05;143;716.73;TRUE;146.97;lr103_t1_12R_12V_02I_03M;12;16462;40.81;60000;1.2;10.28
lr103;12R_12V_02I_04M;t1;0.05;143;714.59;TRUE;155.63;lr103_t1_12R_12V_02I_04M;12;27776;72.58;60000;0;10.62
lr104;12R_12V_02I_03M;t1;0.05;143;778.66;TRUE;159.99;lr104_t1_12R_12V_02I_03M;12;17096;46.03;60000;0.46;7.81
lr104;12R_12V_02I_04M;t1;0.05;143;771.73;TRUE;166.69;lr104_t1_12R_12V_02I_04M;12;34710;96.68;60000;0;7.81
lr105;12R_12V_02I_03M;t1;0.05;143;1344.91;TRUE;13.87;lr105_t1_12R_12V_02I_03M;12;10961;2.84;60000;98.8;8.7
lr105;12R_12V_02I_04M;t1;0.05;143;1297.52;TRUE;33.2;lr105_t1_12R_12V_02I_04M;12;49372;27.37;60000;89.24;8.39
lr201;12R_12V_02I_03M;t2;0.05;143;1329.16;TRUE;148.22;lr201_t2_12R_12V_02I_03M;12;3470;8.99;60000;0;24.98
lr201;12R_12V_02I_04M;t2;0.05;143;1328.46;TRUE;152.65;lr201_t2_12R_12V_02I_04M;12;2322;6.38;60000;0;25
lr202;12R_12V_02I_03M;t2;0.05;143;885.14;TRUE;181.38;lr202_t2_12R_12V_02I_03M;12;27537;83.21;60000;0;25.59
lr202;12R_12V_02I_04M;t2;0.05;143;885.14;TRUE;190.9;lr202_t2_12R_12V_02I_04M;12;27537;87.86;60000;0;25.62
lr203;12R_12V_02I_03M;t2;0.05;143;1092.81;TRUE;220.18;lr203_t2_12R_12V_02I_03M;12;30461;112.06;60000;0;12.24
lr203;12R_12V_02I_04M;t2;0.05;143;1104.73;TRUE;230.58;lr203_t2_12R_12V_02I_04M;12;51792;198.94;60000;0;12.3
lr204;12R_12V_02I_03M;t2;0.05;143;836.56;TRUE;221.16;lr204_t2_12R_12V_02I_03M;12;24741;91.7;60000;0;5.25
lr204;12R_12V_02I_04M;t2;0.05;143;836.56;TRUE;231.67;lr204_t2_12R_12V_02I_04M;12;24741;96.54;60000;0;5.34
lr205;12R_12V_02I_03M;t2;0.05;143;906.55;TRUE;189.54;lr205_t2_12R_12V_02I_03M;12;34491;109.23;60000;0;24.48
lr205;12R_12V_02I_04M;t2;0.05;143;906.55;TRUE;198.56;lr205_t2_12R_12V_02I_04M;12;34491;114.38;60000;0;24.6
lr101;12R_12V_04I_03M;t1;0.05;143;1363.96;TRUE;13.81;lr101_t1_12R_12V_04I_03M;12;42746;10.01;60000;99.8;19.6
lr101;12R_12V_04I_04M;t1;0.05;143;1310.09;TRUE;36.51;lr101_t1_12R_12V_04I_04M;12;35796;21.92;60000;88.77;20.1
lr102;12R_12V_04I_03M;t1;0.05;143;992.09;TRUE;66.98;lr102_t1_12R_12V_04I_03M;12;44623;49.86;60000;62.58;12.2
lr102;12R_12V_04I_04M;t1;0.05;143;984.64;TRUE;129.18;lr102_t1_12R_12V_04I_04M;12;812;2.08;60000;18.69;13.4
lr103;12R_12V_04I_03M;t1;0.05;143;800.07;TRUE;106.22;lr103_t1_12R_12V_04I_03M;12;37078;65.43;60000;56.3;9.1
lr103;12R_12V_04I_04M;t1;0.05;143;794.52;TRUE;170.37;lr103_t1_12R_12V_04I_04M;12;30343;86.48;60000;17.6;8.54
lr104;12R_12V_04I_03M;t1;0.05;143;847.82;TRUE;171.88;lr104_t1_12R_12V_04I_03M;12;1695;5.3;60000;8.19;7.84
lr104;12R_12V_04I_04M;t1;0.05;143;847.82;TRUE;191.45;lr104_t1_12R_12V_04I_04M;12;5740;18.84;60000;0.26;7.2
lr105;12R_12V_04I_03M;t1;0.05;143;834.01;TRUE;76.66;lr105_t1_12R_12V_04I_03M;12;10267;13.57;60000;57.92;16.09
lr105;12R_12V_04I_04M;t1;0.05;143;833.13;TRUE;141.61;lr105_t1_12R_12V_04I_04M;12;11979;28.64;60000;12.26;16.87
lr201;12R_12V_04I_03M;t2;0.05;143;1452.66;TRUE;181.04;lr201_t2_12R_12V_04I_03M;12;14425;43.59;60000;0;21.11
lr201;12R_12V_04I_04M;t2;0.05;143;1452.19;TRUE;187.94;lr201_t2_12R_12V_04I_04M;12;14425;45.36;60000;0;21.43
lr202;12R_12V_04I_03M;t2;0.05;143;1042.21;TRUE;186.76;lr202_t2_12R_12V_04I_03M;12;9530;30.13;60000;24.49;26.48
lr202;12R_12V_04I_04M;t2;0.05;143;1015.88;TRUE;241.78;lr202_t2_12R_12V_04I_04M;12;24156;98.58;60000;1.64;28.18
lr203;12R_12V_04I_03M;t2;0.05;143;903.12;TRUE;287.44;lr203_t2_12R_12V_04I_03M;12;12659;61.08;60000;0;14.36
lr203;12R_12V_04I_04M;t2;0.05;143;898.74;TRUE;309.88;lr203_t2_12R_12V_04I_04M;12;15058;78.27;60000;0;15.09
lr204;12R_12V_04I_03M;t2;0.05;143;894.24;TRUE;302.63;lr204_t2_12R_12V_04I_03M;12;53218;268.38;60000;0;3.71
lr204;12R_12V_04I_04M;t2;0.05;143;882.98;TRUE;329.58;lr204_t2_12R_12V_04I_04M;12;57618;316.56;60000;0;4.2
lr205;12R_12V_04I_03M;t2;0.05;143;958.14;TRUE;242.46;lr205_t2_12R_12V_04I_03M;12;21041;85.64;60000;0;20.96
lr205;12R_12V_04I_04M;t2;0.05;143;956.68;TRUE;255.87;lr205_t2_12R_12V_04I_04M;12;21041;90.25;60000;0;21.38
LR1_2_1;40R_40V_02I_05M;t1;0.05;143;8377.69;TRUE;81.65;LR1_2_1_t1_40R_40V_02I_05M;40;1;0.01;60000;100;5.38
LR1_2_1;40R_40V_02I_06M;t1;0.05;143;8377.69;TRUE;84.62;LR1_2_1_t1_40R_40V_02I_06M;40;1;0.01;60000;100;5.66
LR1_2_2;40R_40V_02I_05M;t1;0.05;143;7502.15;TRUE;91.54;LR1_2_2_t1_40R_40V_02I_05M;40;1;0.01;60000;100;5.62
LR1_2_2;40R_40V_02I_06M;t1;0.05;143;7268.26;TRUE;103.74;LR1_2_2_t1_40R_40V_02I_06M;40;42650;74.03;60000;100;4.78
LR1_2_3;40R_40V_02I_05M;t1;0.05;143;4678.94;TRUE;210.91;LR1_2_3_t1_40R_40V_02I_05M;40;48796;171.19;60000;98.67;3.04
LR1_2_3;40R_40V_02I_06M;t1;0.05;143;4786.3;TRUE;221.7;LR1_2_3_t1_40R_40V_02I_06M;40;13707;50.18;60000;98.71;3.04
LR1_2_4;40R_40V_02I_05M;t1;0.05;143;3678.28;TRUE;584.38;LR1_2_4_t1_40R_40V_02I_05M;40;31035;301.37;60000;73.3;3.22
LR1_2_4;40R_40V_02I_06M;t1;0.05;143;3483.08;TRUE;972.34;LR1_2_4_t1_40R_40V_02I_06M;40;50171;812.79;60000;34.41;3.12
LR1_2_5;40R_40V_02I_05M;t1;0.05;143;6847.59;TRUE;111.71;LR1_2_5_t1_40R_40V_02I_05M;40;13723;25.87;60000;99.97;6.42
LR1_2_5;40R_40V_02I_06M;t1;0.05;143;6346.83;TRUE;185.72;LR1_2_5_t1_40R_40V_02I_06M;40;47202;146.05;60000;97.71;6.07
LR2_2_1;40R_40V_02I_05M;t2;0.05;143;7711.01;TRUE;1013.25;LR2_2_1_t2_40R_40V_02I_05M;40;48166;814.31;60000;0;6.75
LR2_2_1;40R_40V_02I_06M;t2;0.05;143;7668.25;TRUE;1104.33;LR2_2_1_t2_40R_40V_02I_06M;40;48166;886.87;60000;0;7.05
LR2_2_2;40R_40V_02I_05M;t2;0.05;143;6723.44;TRUE;1281.05;LR2_2_2_t2_40R_40V_02I_05M;40;30322;649.52;60000;0;7.32
LR2_2_2;40R_40V_02I_06M;t2;0.05;143;6689.19;TRUE;1409.27;LR2_2_2_t2_40R_40V_02I_06M;40;27660;651.74;60000;0;7.62
LR2_2_3;40R_40V_02I_05M;t2;0.05;143;5740.24;TRUE;1778.59;LR2_2_3_t2_40R_40V_02I_05M;40;40073;1189.44;60000;0;3.84
LR2_2_3;40R_40V_02I_06M;t2;0.05;143;5793.32;TRUE;1964.21;LR2_2_3_t2_40R_40V_02I_06M;40;17;0.86;60000;0;4.01
LR2_2_4;40R_40V_02I_05M;t2;0.05;143;4109.53;TRUE;3184.24;LR2_2_4_t2_40R_40V_02I_05M;40;59283;3145.86;60000;0;1.86
LR2_2_4;40R_40V_02I_06M;t2;0.05;143;4109.53;TRUE;3415.21;LR2_2_4_t2_40R_40V_02I_06M;40;59283;3374.46;60000;0;1.86
LR2_2_5;40R_40V_02I_05M;t2;0.05;143;7815.6;TRUE;1180.02;LR2_2_5_t2_40R_40V_02I_05M;40;47062;927.21;60000;0;9.77
LR2_2_5;40R_40V_02I_06M;t2;0.05;143;7815.6;TRUE;1258.12;LR2_2_5_t2_40R_40V_02I_06M;40;47062;986.74;60000;0;9.77
LR1_2_1;40R_40V_04I_05M;t1;0.05;143;NA;FALSE;112.98;LR1_2_1_t1_40R_40V_04I_05M;40;0;0;60000;100;0
LR1_2_1;40R_40V_04I_06M;t1;0.05;143;7160.44;TRUE;170.27;LR1_2_1_t1_40R_40V_04I_06M;40;7556;21.7;60000;99.97;7.47
LR1_2_2;40R_40V_04I_05M;t1;0.05;143;NA;FALSE;122.38;LR1_2_2_t1_40R_40V_04I_05M;40;0;0;60000;100;0
LR1_2_2;40R_40V_04I_06M;t1;0.05;143;6236.08;TRUE;163.57;LR1_2_2_t1_40R_40V_04I_06M;40;56756;154.72;60000;99.99;8
LR1_2_3;40R_40V_04I_05M;t1;0.05;143;4797.75;TRUE;275.82;LR1_2_3_t1_40R_40V_04I_05M;40;50745;233.9;60000;99.49;6.11
LR1_2_3;40R_40V_04I_06M;t1;0.05;143;4647.74;TRUE;357.56;LR1_2_3_t1_40R_40V_04I_06M;40;19415;115.16;60000;97.79;5.26
LR1_2_4;40R_40V_04I_05M;t1;0.05;143;3503.07;TRUE;729.74;LR1_2_4_t1_40R_40V_04I_05M;40;6021;73.39;60000;88.49;3.79
LR1_2_4;40R_40V_04I_06M;t1;0.05;143;3711.43;TRUE;902.62;LR1_2_4_t1_40R_40V_04I_06M;40;55917;840.86;60000;78.46;3.12
LR1_2_5;40R_40V_04I_05M;t1;0.05;143;5302.4;TRUE;211.11;LR1_2_5_t1_40R_40V_04I_05M;40;21965;77.47;60000;99.99;7.16
LR1_2_5;40R_40V_04I_06M;t1;0.05;143;5293.44;TRUE;307.02;LR1_2_5_t1_40R_40V_04I_06M;40;36019;183.21;60000;99.02;8.66
LR2_2_1;40R_40V_04I_05M;t2;0.05;143;8096.21;TRUE;1368.13;LR2_2_1_t2_40R_40V_04I_05M;40;27399;625.23;60000;0;6.07
LR2_2_1;40R_40V_04I_06M;t2;0.05;143;8092.28;TRUE;1484.04;LR2_2_1_t2_40R_40V_04I_06M;40;27399;678.26;60000;0;6.34
LR2_2_2;40R_40V_04I_05M;t2;0.05;143;6801.7;TRUE;1492.18;LR2_2_2_t2_40R_40V_04I_05M;40;5162;128.3;60000;33.07;6.75
LR2_2_2;40R_40V_04I_06M;t2;0.05;143;6687.33;TRUE;1942.11;LR2_2_2_t2_40R_40V_04I_06M;40;23172;752.25;60000;3.47;7.22
LR2_2_3;40R_40V_04I_05M;t2;0.05;143;5953;TRUE;2901.33;LR2_2_3_t2_40R_40V_04I_05M;40;33503;1620.38;60000;0;3.24
LR2_2_3;40R_40V_04I_06M;t2;0.05;143;6089.35;TRUE;3091.44;LR2_2_3_t2_40R_40V_04I_06M;40;56747;2922.84;60000;0;3.39
LR2_2_4;40R_40V_04I_05M;t2;0.05;143;4380.21;TRUE;3600.04;LR2_2_4_t2_40R_40V_04I_05M;40;37119;3357.4;39803;0;1.42
LR2_2_4;40R_40V_04I_06M;t2;0.05;143;4376.37;TRUE;3600.01;LR2_2_4_t2_40R_40V_04I_06M;40;37119;3521.16;37956;0;1.5
LR2_2_5;40R_40V_04I_05M;t2;0.05;143;8123.01;TRUE;1650.22;LR2_2_5_t2_40R_40V_04I_05M;40;30125;830.94;60000;0;7.87
LR2_2_5;40R_40V_04I_06M;t2;0.05;143;8072.01;TRUE;1767.31;LR2_2_5_t2_40R_40V_04I_06M;40;12735;377.68;60000;0;8.43
LR1_2_1;60R_60V_02I_05M;t1;0.05;143;12347;TRUE;175.96;LR1_2_1_t1_60R_60V_02I_05M;60;1;0.02;60000;100;6.92
LR1_2_1;60R_60V_02I_06M;t1;0.05;143;12282.42;TRUE;196.37;LR1_2_1_t1_60R_60V_02I_06M;60;1;0.02;60000;100;6.69
LR1_2_2;60R_60V_02I_05M;t1;0.05;143;7568.37;TRUE;496.48;LR1_2_2_t1_60R_60V_02I_05M;60;37324;309.73;60000;96.92;4.44
LR1_2_2;60R_60V_02I_06M;t1;0.05;143;7648.95;TRUE;552.46;LR1_2_2_t1_60R_60V_02I_06M;60;38500;353.76;60000;95.42;4.36
LR1_2_3;60R_60V_02I_05M;t1;0.05;143;8320.23;TRUE;240.45;LR1_2_3_t1_60R_60V_02I_05M;60;1;0.03;60000;100;1.71
LR1_2_3;60R_60V_02I_06M;t1;0.05;143;8725.41;TRUE;272.07;LR1_2_3_t1_60R_60V_02I_06M;60;1;0.03;60000;100;2.74
LR1_2_4;60R_60V_02I_05M;t1;0.05;143;5420.68;TRUE;1148.76;LR1_2_4_t1_60R_60V_02I_05M;60;13801;265.68;60000;90.48;1.95
LR1_2_4;60R_60V_02I_06M;t1;0.05;143;5466.74;TRUE;1267.48;LR1_2_4_t1_60R_60V_02I_06M;60;39763;839.31;60000;89.04;1.76
LR1_2_5;60R_60V_02I_05M;t1;0.05;143;7471.84;TRUE;769.16;LR1_2_5_t1_60R_60V_02I_05M;60;32656;418.53;60000;85.65;5.82
LR1_2_5;60R_60V_02I_06M;t1;0.05;143;7429.38;TRUE;1049.37;LR1_2_5_t1_60R_60V_02I_06M;60;48800;852.58;60000;66.73;5.66
LR2_2_1;60R_60V_02I_05M;t2;0.05;143;12103.67;TRUE;2170.09;LR2_2_1_t2_60R_60V_02I_05M;60;20152;735.6;60000;0;5.47
LR2_2_1;60R_60V_02I_06M;t2;0.05;143;12103.67;TRUE;2345.94;LR2_2_1_t2_60R_60V_02I_06M;60;20152;791.94;60000;0;5.78
LR2_2_2;60R_60V_02I_05M;t2;0.05;143;9475.2;TRUE;2969.26;LR2_2_2_t2_60R_60V_02I_05M;60;44462;2201.94;60000;0;4.4
LR2_2_2;60R_60V_02I_06M;t2;0.05;143;9437.69;TRUE;3182.07;LR2_2_2_t2_60R_60V_02I_06M;60;7740;415.19;60000;0;4.62
LR2_2_3;60R_60V_02I_05M;t2;0.05;143;8977.14;TRUE;3600.04;LR2_2_3_t2_60R_60V_02I_05M;60;6665;436;55241;0;3.73
LR2_2_3;60R_60V_02I_06M;t2;0.05;143;8963.14;TRUE;3600.06;LR2_2_3_t2_60R_60V_02I_06M;60;6665;463.46;51868;0;3.73
LR2_2_4;60R_60V_02I_05M;t2;0.05;143;6627.06;TRUE;3600.07;LR2_2_4_t2_60R_60V_02I_05M;60;16164;1491.26;39029;0;1.94
LR2_2_4;60R_60V_02I_06M;t2;0.05;143;6627.06;TRUE;3600.05;LR2_2_4_t2_60R_60V_02I_06M;60;16164;1571.76;37031;0;1.95
LR2_2_5;60R_60V_02I_05M;t2;0.05;143;12038.9;TRUE;2585.79;LR2_2_5_t2_60R_60V_02I_05M;60;58698;2529.87;60000;0;8.23
LR2_2_5;60R_60V_02I_06M;t2;0.05;143;12038.9;TRUE;2751.4;LR2_2_5_t2_60R_60V_02I_06M;60;58698;2692.03;60000;0;8.23
LR1_2_1;60R_60V_04I_05M;t1;0.05;143;NA;FALSE;343.01;LR1_2_1_t1_60R_60V_04I_05M;60;0;0;60000;100;0
LR1_2_1;60R_60V_04I_06M;t1;0.05;143;NA;FALSE;434.4;LR1_2_1_t1_60R_60V_04I_06M;60;0;0;60000;100;0
LR1_2_2;60R_60V_04I_05M;t1;0.05;143;NA;FALSE;355.6;LR1_2_2_t1_60R_60V_04I_05M;60;0;0;60000;100;0
LR1_2_2;60R_60V_04I_06M;t1;0.05;143;9070.53;TRUE;501.38;LR1_2_2_t1_60R_60V_04I_06M;60;45122;376.86;60000;99.99;9.07
LR1_2_3;60R_60V_04I_05M;t1;0.05;143;7795.51;TRUE;604.41;LR1_2_3_t1_60R_60V_04I_05M;60;19218;193.75;60000;99.98;6.49
LR1_2_3;60R_60V_04I_06M;t1;0.05;143;7160.87;TRUE;794.66;LR1_2_3_t1_60R_60V_04I_06M;60;49258;651.6;60000;99.83;6.46
LR1_2_4;60R_60V_04I_05M;t1;0.05;143;5485.97;TRUE;1620.81;LR1_2_4_t1_60R_60V_04I_05M;60;11779;316.85;60000;96.77;4.7
LR1_2_4;60R_60V_04I_06M;t1;0.05;143;4875.97;TRUE;2174.84;LR1_2_4_t1_60R_60V_04I_06M;60;13874;500.64;60000;90.92;4.02
LR1_2_5;60R_60V_04I_05M;t1;0.05;143;NA;FALSE;311.78;LR1_2_5_t1_60R_60V_04I_05M;60;0;0;60000;100;0
LR1_2_5;60R_60V_04I_06M;t1;0.05;143;8365.12;TRUE;440.91;LR1_2_5_t1_60R_60V_04I_06M;60;29691;218.53;60000;99.99;9.24
LR2_2_1;60R_60V_04I_05M;t2;0.05;143;12380.39;TRUE;2739.05;LR2_2_1_t2_60R_60V_04I_05M;60;36153;1649.23;60000;24.75;5.71
LR2_2_1;60R_60V_04I_06M;t2;0.05;143;11874.22;TRUE;3290.62;LR2_2_1_t2_60R_60V_04I_06M;60;11779;648.47;60000;7.81;5.94
LR2_2_2;60R_60V_04I_05M;t2;0.05;143;9767.88;TRUE;3094.94;LR2_2_2_t2_60R_60V_04I_05M;60;46117;2380.97;60000;50.62;5.33
LR2_2_2;60R_60V_04I_06M;t2;0.05;143;9447.93;TRUE;3600.01;LR2_2_2_t2_60R_60V_04I_06M;60;2957;220.72;48333;7.69;5.58
LR2_2_3;60R_60V_04I_05M;t2;0.05;143;9825.23;TRUE;3600.04;LR2_2_3_t2_60R_60V_04I_05M;60;4433;497.32;32132;0.36;3.24
LR2_2_3;60R_60V_04I_06M;t2;0.05;143;9886.14;TRUE;3600.01;LR2_2_3_t2_60R_60V_04I_06M;60;3780;452.46;29997;0.05;3.46
LR2_2_4;60R_60V_04I_05M;t2;0.05;143;7189.59;TRUE;3600.15;LR2_2_4_t2_60R_60V_04I_05M;60;6293;1230.49;18426;0;1.15
LR2_2_4;60R_60V_04I_06M;t2;0.05;143;7163.85;TRUE;3600.03;LR2_2_4_t2_60R_60V_04I_06M;60;6293;1309.6;17283;0;1.22
LR2_2_5;60R_60V_04I_05M;t2;0.05;143;12623.1;TRUE;3600.06;LR2_2_5_t2_60R_60V_04I_05M;60;43354;2775.21;56271;0;5.6
LR2_2_5;60R_60V_04I_06M;t2;0.05;143;12520.6;TRUE;3600.05;LR2_2_5_t2_60R_60V_04I_06M;60;43354;2975.62;52550;0;6.08
lr101;06R_06V_02I_03M;t1;0.05;160;784.11;TRUE;90.26;lr101_t1_06R_06V_02I_03M;6;1;0;60000;0;18.33
lr101;06R_06V_02I_04M;t1;0.05;160;763.79;TRUE;91.25;lr101_t1_06R_06V_02I_04M;6;10;0.29;60000;0;19.55
lr102;06R_06V_02I_03M;t1;0.05;160;542.25;TRUE;86.26;lr102_t1_06R_06V_02I_03M;6;3;0.32;60000;0;13.08
lr102;06R_06V_02I_04M;t1;0.05;160;542.25;TRUE;86.44;lr102_t1_06R_06V_02I_04M;6;3;0.33;60000;0;13.14
lr103;06R_06V_02I_03M;t1;0.05;160;455.04;TRUE;90.27;lr103_t1_06R_06V_02I_03M;6;23;0.35;60000;0;19.88
lr103;06R_06V_02I_04M;t1;0.05;160;452.25;TRUE;91.72;lr103_t1_06R_06V_02I_04M;6;23;0.35;60000;0;20.19
lr104;06R_06V_02I_03M;t1;0.05;160;431.14;TRUE;87.04;lr104_t1_06R_06V_02I_03M;6;5;0.33;60000;0;13.49
lr104;06R_06V_02I_04M;t1;0.05;160;426.97;TRUE;88.79;lr104_t1_06R_06V_02I_04M;6;5;0.3;60000;0;13.98
lr105;06R_06V_02I_03M;t1;0.05;160;472.54;TRUE;90.47;lr105_t1_06R_06V_02I_03M;6;42;0.4;60000;0;22.94
lr105;06R_06V_02I_04M;t1;0.05;160;471.8;TRUE;83.64;lr105_t1_06R_06V_02I_04M;6;42;0.35;60000;0;22.97
lr201;06R_06V_02I_03M;t2;0.05;160;841.88;TRUE;84.69;lr201_t2_06R_06V_02I_03M;6;99;0.44;60000;0;26.45
lr201;06R_06V_02I_04M;t2;0.05;160;840.13;TRUE;85.97;lr201_t2_06R_06V_02I_04M;6;99;0.41;60000;0;26.68
lr202;06R_06V_02I_03M;t2;0.05;160;606.04;TRUE;93.89;lr202_t2_06R_06V_02I_03M;6;35;0.34;60000;0;42.92
lr202;06R_06V_02I_04M;t2;0.05;160;606.04;TRUE;96.48;lr202_t2_06R_06V_02I_04M;6;35;0.37;60000;0;42.92
lr203;06R_06V_02I_03M;t2;0.05;160;676.69;TRUE;97;lr203_t2_06R_06V_02I_03M;6;51;0.4;60000;0;33.02
lr203;06R_06V_02I_04M;t2;0.05;160;676.69;TRUE;98.28;lr203_t2_06R_06V_02I_04M;6;51;0.39;60000;0;33.05
lr204;06R_06V_02I_03M;t2;0.05;160;559.82;TRUE;109.09;lr204_t2_06R_06V_02I_03M;6;16548;30.41;60000;0;23.57
lr204;06R_06V_02I_04M;t2;0.05;160;553.06;TRUE;111.25;lr204_t2_06R_06V_02I_04M;6;709;1.72;60000;0;21.42
lr205;06R_06V_02I_03M;t2;0.05;160;551.63;TRUE;89.74;lr205_t2_06R_06V_02I_03M;6;26;0.33;60000;0;30.74
lr205;06R_06V_02I_04M;t2;0.05;160;549.2;TRUE;93.46;lr205_t2_06R_06V_02I_04M;6;26;0.37;60000;0;30.71
lr101;06R_06V_04I_03M;t1;0.05;160;784.7;TRUE;12.23;lr101_t1_06R_06V_04I_03M;6;208;0.33;60000;92.48;14.65
lr101;06R_06V_04I_04M;t1;0.05;160;757.4;TRUE;47.16;lr101_t1_06R_06V_04I_04M;6;13;0.34;60000;53.35;16.55
lr102;06R_06V_04I_03M;t1;0.05;160;619.93;TRUE;37.78;lr102_t1_06R_06V_04I_03M;6;69;0.32;60000;68.25;11.32
lr102;06R_06V_04I_04M;t1;0.05;160;613.22;TRUE;102.44;lr102_t1_06R_06V_04I_04M;6;1;0;60000;1.48;13.44
lr103;06R_06V_04I_03M;t1;0.05;160;448.87;TRUE;97.51;lr103_t1_06R_06V_04I_03M;6;1;0;60000;0;19.23
lr103;06R_06V_04I_04M;t1;0.05;160;446.87;TRUE;99.16;lr103_t1_06R_06V_04I_04M;6;1;0;60000;0;19.3
lr104;06R_06V_04I_03M;t1;0.05;160;469.54;TRUE;95.99;lr104_t1_06R_06V_04I_03M;6;14;0.31;60000;0;11.21
lr104;06R_06V_04I_04M;t1;0.05;160;465.1;TRUE;99.23;lr104_t1_06R_06V_04I_04M;6;14;0.31;60000;0;11.89
lr105;06R_06V_04I_03M;t1;0.05;160;521.52;TRUE;32.84;lr105_t1_06R_06V_04I_03M;6;5;0.32;60000;71.8;15.82
lr105;06R_06V_04I_04M;t1;0.05;160;513.23;TRUE;100.61;lr105_t1_06R_06V_04I_04M;6;148;0.54;60000;0;18.47
lr201;06R_06V_04I_03M;t2;0.05;160;903.79;TRUE;97.98;lr201_t2_06R_06V_04I_03M;6;9;0.3;60000;0;23.32
lr201;06R_06V_04I_04M;t2;0.05;160;895.88;TRUE;99.7;lr201_t2_06R_06V_04I_04M;6;99;0.5;60000;0;23.27
lr202;06R_06V_04I_03M;t2;0.05;160;547.87;TRUE;107.1;lr202_t2_06R_06V_04I_03M;6;42;0.39;60000;0;27.15
lr202;06R_06V_04I_04M;t2;0.05;160;547.87;TRUE;109.56;lr202_t2_06R_06V_04I_04M;6;42;0.36;60000;0;27.27
lr203;06R_06V_04I_03M;t2;0.05;160;685.01;TRUE;109.74;lr203_t2_06R_06V_04I_03M;6;41;0.39;60000;0;27.72
lr203;06R_06V_04I_04M;t2;0.05;160;681.89;TRUE;111.53;lr203_t2_06R_06V_04I_04M;6;41;0.36;60000;0;30.5
lr204;06R_06V_04I_03M;t2;0.05;160;610.47;TRUE;126.55;lr204_t2_06R_06V_04I_03M;6;928;2.45;60000;0;21.55
lr204;06R_06V_04I_04M;t2;0.05;160;601.61;TRUE;131.42;lr204_t2_06R_06V_04I_04M;6;2054;5.14;60000;0;22.38
lr205;06R_06V_04I_03M;t2;0.05;160;535.22;TRUE;116.94;lr205_t2_06R_06V_04I_03M;6;281;0.87;60000;0;27.12
lr205;06R_06V_04I_04M;t2;0.05;160;535.22;TRUE;121.03;lr205_t2_06R_06V_04I_04M;6;29;0.39;60000;0;26.82
lr101;08R_08V_02I_03M;t1;0.05;160;946.87;TRUE;44.21;lr101_t1_08R_08V_02I_03M;8;4048;3.38;60000;64.72;21.89
lr101;08R_08V_02I_04M;t1;0.05;160;948.49;TRUE;77.27;lr101_t1_08R_08V_02I_04M;8;12;0.34;60000;32.74;22.33
lr102;08R_08V_02I_03M;t1;0.05;160;770.92;TRUE;110.15;lr102_t1_08R_08V_02I_03M;8;352;1;60000;0;15.3
lr102;08R_08V_02I_04M;t1;0.05;160;770.92;TRUE;109.72;lr102_t1_08R_08V_02I_04M;8;352;1;60000;0;15.3
lr103;08R_08V_02I_03M;t1;0.05;160;546.38;TRUE;114.32;lr103_t1_08R_08V_02I_03M;8;446;1.27;60000;0.08;12.25
lr103;08R_08V_02I_04M;t1;0.05;160;546.38;TRUE;118.5;lr103_t1_08R_08V_02I_04M;8;446;1.27;60000;0;12.06
lr104;08R_08V_02I_03M;t1;0.05;160;558.37;TRUE;107.02;lr104_t1_08R_08V_02I_03M;8;11;0.31;60000;0;12.97
lr104;08R_08V_02I_04M;t1;0.05;160;558.37;TRUE;109.33;lr104_t1_08R_08V_02I_04M;8;11;0.34;60000;0;13.18
lr105;08R_08V_02I_03M;t1;0.05;160;557.04;TRUE;99.97;lr105_t1_08R_08V_02I_03M;8;112;0.44;60000;0;18.44
lr105;08R_08V_02I_04M;t1;0.05;160;556.3;TRUE;101.15;lr105_t1_08R_08V_02I_04M;8;112;0.52;60000;0;18.46
lr201;08R_08V_02I_03M;t2;0.05;160;948.1;TRUE;100.91;lr201_t2_08R_08V_02I_03M;8;119;0.52;60000;0;26.91
lr201;08R_08V_02I_04M;t2;0.05;160;944.72;TRUE;101.76;lr201_t2_08R_08V_02I_04M;8;119;0.5;60000;0;26.87
lr202;08R_08V_02I_03M;t2;0.05;160;694.1;TRUE;128.04;lr202_t2_08R_08V_02I_03M;8;23177;49.7;60000;0;34.78
